"Timestamp";"DeviceId";"Value0";"Scale0";"Unit0";"Description0";"User0";"Timestamp0";"ObisId0"
1519882322;"TIP-00078155-03-02";"1107645";1e0;"Wh";"Energy";;0;
1519882440;"TIP-00078107-03-02";"571108";1e0;"Wh";"Energy";;0;
1519882442;"TIP-00078155-03-02";"1107645";1e0;"Wh";"Energy";;0;
1519882561;"TIP-00078107-03-02";"571245";1e0;"Wh";"Energy";;0;
1519882562;"TIP-00078155-03-02";"1107645";1e0;"Wh";"Energy";;0;
1519882681;"TIP-00078107-03-02";"571384";1e0;"Wh";"Energy";;0;
1519882682;"TIP-00078155-03-02";"1107645";1e0;"Wh";"Energy";;0;
1519882800;"TIP-00078107-03-02";"571460";1e0;"Wh";"Energy";;0;
1519882802;"TIP-00078155-03-02";"1107645";1e0;"Wh";"Energy";;0;
1519882910;"TIP-00078107-03-02";"571502";1e0;"Wh";"Energy";;0;
1519882911;"TIP-00078155-03-02";"1107645";1e0;"Wh";"Energy";;0;
1519882921;"TIP-00078107-03-02";"571506";1e0;"Wh";"Energy";;0;
1519882922;"TIP-00078155-03-02";"1107645";1e0;"Wh";"Energy";;0;
1519883041;"TIP-00078107-03-02";"571552";1e0;"Wh";"Energy";;0;
1519883042;"TIP-00078155-03-02";"1107646";1e0;"Wh";"Energy";;0;
1519883160;"TIP-00078107-03-02";"571597";1e0;"Wh";"Energy";;0;
1519883162;"TIP-00078155-03-02";"1107646";1e0;"Wh";"Energy";;0;
1519883280;"TIP-00078107-03-02";"571643";1e0;"Wh";"Energy";;0;
1519883282;"TIP-00078155-03-02";"1107646";1e0;"Wh";"Energy";;0;
1519883401;"TIP-00078107-03-02";"571720";1e0;"Wh";"Energy";;0;
1519883402;"TIP-00078155-03-02";"1107646";1e0;"Wh";"Energy";;0;
1519883520;"TIP-00078107-03-02";"571860";1e0;"Wh";"Energy";;0;
1519883522;"TIP-00078155-03-02";"1107646";1e0;"Wh";"Energy";;0;
1519883641;"TIP-00078107-03-02";"572033";1e0;"Wh";"Energy";;0;
1519883642;"TIP-00078155-03-02";"1107646";1e0;"Wh";"Energy";;0;
1519883761;"TIP-00078107-03-02";"572143";1e0;"Wh";"Energy";;0;
1519883762;"TIP-00078155-03-02";"1107646";1e0;"Wh";"Energy";;0;
1519883881;"TIP-00078107-03-02";"572281";1e0;"Wh";"Energy";;0;
1519883882;"TIP-00078155-03-02";"1107646";1e0;"Wh";"Energy";;0;
1519884001;"TIP-00078107-03-02";"572357";1e0;"Wh";"Energy";;0;
1519884002;"TIP-00078155-03-02";"1107646";1e0;"Wh";"Energy";;0;
1519884121;"TIP-00078107-03-02";"572464";1e0;"Wh";"Energy";;0;
1519884122;"TIP-00078155-03-02";"1107646";1e0;"Wh";"Energy";;0;
1519884241;"TIP-00078107-03-02";"572571";1e0;"Wh";"Energy";;0;
1519884242;"TIP-00078155-03-02";"1107646";1e0;"Wh";"Energy";;0;
1519884360;"TIP-00078107-03-02";"572695";1e0;"Wh";"Energy";;0;
1519884362;"TIP-00078155-03-02";"1107646";1e0;"Wh";"Energy";;0;
1519884480;"TIP-00078107-03-02";"572881";1e0;"Wh";"Energy";;0;
1519884482;"TIP-00078155-03-02";"1107646";1e0;"Wh";"Energy";;0;
1519884601;"TIP-00078107-03-02";"573051";1e0;"Wh";"Energy";;0;
1519884602;"TIP-00078155-03-02";"1107646";1e0;"Wh";"Energy";;0;
1519884721;"TIP-00078107-03-02";"573097";1e0;"Wh";"Energy";;0;
1519884722;"TIP-00078155-03-02";"1107646";1e0;"Wh";"Energy";;0;
1519884841;"TIP-00078107-03-02";"573142";1e0;"Wh";"Energy";;0;
1519884842;"TIP-00078155-03-02";"1107646";1e0;"Wh";"Energy";;0;
1519884960;"TIP-00078107-03-02";"573191";1e0;"Wh";"Energy";;0;
1519884962;"TIP-00078155-03-02";"1107646";1e0;"Wh";"Energy";;0;
1519885080;"TIP-00078107-03-02";"573327";1e0;"Wh";"Energy";;0;
1519885082;"TIP-00078155-03-02";"1107646";1e0;"Wh";"Energy";;0;
1519885201;"TIP-00078107-03-02";"573436";1e0;"Wh";"Energy";;0;
1519885202;"TIP-00078155-03-02";"1107646";1e0;"Wh";"Energy";;0;
1519885319;"TIP-00078107-03-02";"573636";1e0;"Wh";"Energy";;0;
1519885320;"TIP-00078155-03-02";"1107646";1e0;"Wh";"Energy";;0;
1519885322;"TIP-00078107-03-02";"573642";1e0;"Wh";"Energy";;0;
1519885440;"TIP-00078107-03-02";"573807";1e0;"Wh";"Energy";;0;
1519885442;"TIP-00078155-03-02";"1107646";1e0;"Wh";"Energy";;0;
1519885561;"TIP-00078107-03-02";"573913";1e0;"Wh";"Energy";;0;
1519885562;"TIP-00078155-03-02";"1107646";1e0;"Wh";"Energy";;0;
1519885681;"TIP-00078107-03-02";"573958";1e0;"Wh";"Energy";;0;
1519885682;"TIP-00078155-03-02";"1107646";1e0;"Wh";"Energy";;0;
1519885800;"TIP-00078107-03-02";"574003";1e0;"Wh";"Energy";;0;
1519885802;"TIP-00078155-03-02";"1107646";1e0;"Wh";"Energy";;0;
1519885921;"TIP-00078107-03-02";"574049";1e0;"Wh";"Energy";;0;
1519885922;"TIP-00078155-03-02";"1107646";1e0;"Wh";"Energy";;0;
1519886040;"TIP-00078107-03-02";"574095";1e0;"Wh";"Energy";;0;
1519886042;"TIP-00078155-03-02";"1107647";1e0;"Wh";"Energy";;0;
1519886160;"TIP-00078107-03-02";"574171";1e0;"Wh";"Energy";;0;
1519886162;"TIP-00078155-03-02";"1107647";1e0;"Wh";"Energy";;0;
1519886281;"TIP-00078107-03-02";"574278";1e0;"Wh";"Energy";;0;
1519886282;"TIP-00078155-03-02";"1107647";1e0;"Wh";"Energy";;0;
1519886401;"TIP-00078107-03-02";"574445";1e0;"Wh";"Energy";;0;
1519886402;"TIP-00078155-03-02";"1107647";1e0;"Wh";"Energy";;0;
1519886521;"TIP-00078107-03-02";"574582";1e0;"Wh";"Energy";;0;
1519886522;"TIP-00078155-03-02";"1107647";1e0;"Wh";"Energy";;0;
1519886641;"TIP-00078107-03-02";"574778";1e0;"Wh";"Energy";;0;
1519886642;"TIP-00078155-03-02";"1107647";1e0;"Wh";"Energy";;0;
1519886760;"TIP-00078107-03-02";"574853";1e0;"Wh";"Energy";;0;
1519886762;"TIP-00078155-03-02";"1107647";1e0;"Wh";"Energy";;0;
1519886880;"TIP-00078107-03-02";"574899";1e0;"Wh";"Energy";;0;
1519886882;"TIP-00078155-03-02";"1107647";1e0;"Wh";"Energy";;0;
1519887000;"TIP-00078107-03-02";"574973";1e0;"Wh";"Energy";;0;
1519887002;"TIP-00078155-03-02";"1107647";1e0;"Wh";"Energy";;0;
1519887120;"TIP-00078107-03-02";"575018";1e0;"Wh";"Energy";;0;
1519887122;"TIP-00078155-03-02";"1107647";1e0;"Wh";"Energy";;0;
1519887240;"TIP-00078107-03-02";"575062";1e0;"Wh";"Energy";;0;
1519887242;"TIP-00078155-03-02";"1107647";1e0;"Wh";"Energy";;0;
1519887361;"TIP-00078107-03-02";"575106";1e0;"Wh";"Energy";;0;
1519887362;"TIP-00078155-03-02";"1107647";1e0;"Wh";"Energy";;0;
1519887480;"TIP-00078107-03-02";"575150";1e0;"Wh";"Energy";;0;
1519887482;"TIP-00078155-03-02";"1107648";1e0;"Wh";"Energy";;0;
1519887601;"TIP-00078107-03-02";"575195";1e0;"Wh";"Energy";;0;
1519887602;"TIP-00078155-03-02";"1107686";1e0;"Wh";"Energy";;0;
1519887693;"TIP-00078107-03-02";"575260";1e0;"Wh";"Energy";;0;
1519887694;"TIP-00078155-03-02";"1107715";1e0;"Wh";"Energy";;0;
1519887720;"TIP-00078107-03-02";"575300";1e0;"Wh";"Energy";;0;
1519887722;"TIP-00078155-03-02";"1107724";1e0;"Wh";"Energy";;0;
1519887841;"TIP-00078107-03-02";"575438";1e0;"Wh";"Energy";;0;
1519887842;"TIP-00078155-03-02";"1107761";1e0;"Wh";"Energy";;0;
1519887961;"TIP-00078107-03-02";"575550";1e0;"Wh";"Energy";;0;
1519887962;"TIP-00078155-03-02";"1107799";1e0;"Wh";"Energy";;0;
1519888080;"TIP-00078107-03-02";"575683";1e0;"Wh";"Energy";;0;
1519888082;"TIP-00078155-03-02";"1107838";1e0;"Wh";"Energy";;0;
1519888200;"TIP-00078107-03-02";"575758";1e0;"Wh";"Energy";;0;
1519888202;"TIP-00078155-03-02";"1107876";1e0;"Wh";"Energy";;0;
1519888320;"TIP-00078107-03-02";"575863";1e0;"Wh";"Energy";;0;
1519888322;"TIP-00078155-03-02";"1107914";1e0;"Wh";"Energy";;0;
1519888440;"TIP-00078107-03-02";"575968";1e0;"Wh";"Energy";;0;
1519888442;"TIP-00078155-03-02";"1107953";1e0;"Wh";"Energy";;0;
1519888561;"TIP-00078107-03-02";"576012";1e0;"Wh";"Energy";;0;
1519888562;"TIP-00078155-03-02";"1107990";1e0;"Wh";"Energy";;0;
1519888681;"TIP-00078107-03-02";"576056";1e0;"Wh";"Energy";;0;
1519888682;"TIP-00078155-03-02";"1108028";1e0;"Wh";"Energy";;0;
1519888800;"TIP-00078107-03-02";"576100";1e0;"Wh";"Energy";;0;
1519888802;"TIP-00078155-03-02";"1108066";1e0;"Wh";"Energy";;0;
1519888921;"TIP-00078107-03-02";"576144";1e0;"Wh";"Energy";;0;
1519888922;"TIP-00078155-03-02";"1108104";1e0;"Wh";"Energy";;0;
1519889040;"TIP-00078107-03-02";"576252";1e0;"Wh";"Energy";;0;
1519889042;"TIP-00078155-03-02";"1108143";1e0;"Wh";"Energy";;0;
1519889160;"TIP-00078107-03-02";"576418";1e0;"Wh";"Energy";;0;
1519889162;"TIP-00078155-03-02";"1108181";1e0;"Wh";"Energy";;0;
1519889280;"TIP-00078107-03-02";"576554";1e0;"Wh";"Energy";;0;
1519889282;"TIP-00078155-03-02";"1108210";1e0;"Wh";"Energy";;0;
1519889401;"TIP-00078107-03-02";"576728";1e0;"Wh";"Energy";;0;
1519889402;"TIP-00078155-03-02";"1108249";1e0;"Wh";"Energy";;0;
1519889520;"TIP-00078107-03-02";"576837";1e0;"Wh";"Energy";;0;
1519889522;"TIP-00078155-03-02";"1108265";1e0;"Wh";"Energy";;0;
1519889641;"TIP-00078107-03-02";"576946";1e0;"Wh";"Energy";;0;
1519889642;"TIP-00078155-03-02";"1108265";1e0;"Wh";"Energy";;0;
1519889761;"TIP-00078107-03-02";"577117";1e0;"Wh";"Energy";;0;
1519889762;"TIP-00078155-03-02";"1108265";1e0;"Wh";"Energy";;0;
1519889880;"TIP-00078107-03-02";"577283";1e0;"Wh";"Energy";;0;
1519889882;"TIP-00078155-03-02";"1108265";1e0;"Wh";"Energy";;0;
1519890000;"TIP-00078107-03-02";"577450";1e0;"Wh";"Energy";;0;
1519890002;"TIP-00078155-03-02";"1108265";1e0;"Wh";"Energy";;0;
1519890098;"TIP-00078107-03-02";"577518";1e0;"Wh";"Energy";;0;
1519890099;"TIP-00078155-03-02";"1108265";1e0;"Wh";"Energy";;0;
1519890120;"TIP-00078107-03-02";"577526";1e0;"Wh";"Energy";;0;
1519890122;"TIP-00078155-03-02";"1108265";1e0;"Wh";"Energy";;0;
1519890241;"TIP-00078107-03-02";"577603";1e0;"Wh";"Energy";;0;
1519890242;"TIP-00078155-03-02";"1108265";1e0;"Wh";"Energy";;0;
1519890361;"TIP-00078107-03-02";"577836";1e0;"Wh";"Energy";;0;
1519890362;"TIP-00078155-03-02";"1108265";1e0;"Wh";"Energy";;0;
1519890481;"TIP-00078107-03-02";"578069";1e0;"Wh";"Energy";;0;
1519890482;"TIP-00078155-03-02";"1108265";1e0;"Wh";"Energy";;0;
1519890600;"TIP-00078107-03-02";"578242";1e0;"Wh";"Energy";;0;
1519890602;"TIP-00078155-03-02";"1108265";1e0;"Wh";"Energy";;0;
1519890721;"TIP-00078107-03-02";"578319";1e0;"Wh";"Energy";;0;
1519890722;"TIP-00078155-03-02";"1108265";1e0;"Wh";"Energy";;0;
1519890841;"TIP-00078107-03-02";"578428";1e0;"Wh";"Energy";;0;
1519890842;"TIP-00078155-03-02";"1108265";1e0;"Wh";"Energy";;0;
1519890960;"TIP-00078107-03-02";"578615";1e0;"Wh";"Energy";;0;
1519890962;"TIP-00078155-03-02";"1108265";1e0;"Wh";"Energy";;0;
1519891080;"TIP-00078107-03-02";"578830";1e0;"Wh";"Energy";;0;
1519891082;"TIP-00078155-03-02";"1108265";1e0;"Wh";"Energy";;0;
1519891200;"TIP-00078107-03-02";"578995";1e0;"Wh";"Energy";;0;
1519891202;"TIP-00078155-03-02";"1108265";1e0;"Wh";"Energy";;0;
1519891320;"TIP-00078107-03-02";"579040";1e0;"Wh";"Energy";;0;
1519891322;"TIP-00078155-03-02";"1108265";1e0;"Wh";"Energy";;0;
1519891440;"TIP-00078107-03-02";"579084";1e0;"Wh";"Energy";;0;
1519891442;"TIP-00078155-03-02";"1108265";1e0;"Wh";"Energy";;0;
1519891560;"TIP-00078107-03-02";"579129";1e0;"Wh";"Energy";;0;
1519891562;"TIP-00078155-03-02";"1108265";1e0;"Wh";"Energy";;0;
1519891681;"TIP-00078107-03-02";"579208";1e0;"Wh";"Energy";;0;
1519891682;"TIP-00078155-03-02";"1108265";1e0;"Wh";"Energy";;0;
1519891801;"TIP-00078107-03-02";"579253";1e0;"Wh";"Energy";;0;
1519891802;"TIP-00078155-03-02";"1108265";1e0;"Wh";"Energy";;0;
1519891920;"TIP-00078107-03-02";"579329";1e0;"Wh";"Energy";;0;
1519891922;"TIP-00078155-03-02";"1108265";1e0;"Wh";"Energy";;0;
1519892041;"TIP-00078107-03-02";"579532";1e0;"Wh";"Energy";;0;
1519892042;"TIP-00078155-03-02";"1108265";1e0;"Wh";"Energy";;0;
1519892161;"TIP-00078107-03-02";"579673";1e0;"Wh";"Energy";;0;
1519892162;"TIP-00078155-03-02";"1108265";1e0;"Wh";"Energy";;0;
1519892280;"TIP-00078107-03-02";"579845";1e0;"Wh";"Energy";;0;
1519892282;"TIP-00078155-03-02";"1108265";1e0;"Wh";"Energy";;0;
1519892400;"TIP-00078107-03-02";"579952";1e0;"Wh";"Energy";;0;
1519892402;"TIP-00078155-03-02";"1108265";1e0;"Wh";"Energy";;0;
1519892520;"TIP-00078107-03-02";"580033";1e0;"Wh";"Energy";;0;
1519892521;"TIP-00078155-03-02";"1108265";1e0;"Wh";"Energy";;0;
1519892523;"TIP-00078107-03-02";"580035";1e0;"Wh";"Energy";;0;
1519892640;"TIP-00078107-03-02";"580237";1e0;"Wh";"Energy";;0;
1519892642;"TIP-00078155-03-02";"1108265";1e0;"Wh";"Energy";;0;
1519892760;"TIP-00078107-03-02";"580409";1e0;"Wh";"Energy";;0;
1519892762;"TIP-00078155-03-02";"1108265";1e0;"Wh";"Energy";;0;
1519892881;"TIP-00078107-03-02";"580485";1e0;"Wh";"Energy";;0;
1519892882;"TIP-00078155-03-02";"1108265";1e0;"Wh";"Energy";;0;
1519893001;"TIP-00078107-03-02";"580563";1e0;"Wh";"Energy";;0;
1519893002;"TIP-00078155-03-02";"1108266";1e0;"Wh";"Energy";;0;
1519893120;"TIP-00078107-03-02";"580700";1e0;"Wh";"Energy";;0;
1519893122;"TIP-00078155-03-02";"1108266";1e0;"Wh";"Energy";;0;
1519893241;"TIP-00078107-03-02";"580744";1e0;"Wh";"Energy";;0;
1519893242;"TIP-00078155-03-02";"1108266";1e0;"Wh";"Energy";;0;
1519893361;"TIP-00078107-03-02";"580788";1e0;"Wh";"Energy";;0;
1519893362;"TIP-00078155-03-02";"1108266";1e0;"Wh";"Energy";;0;
1519893481;"TIP-00078107-03-02";"580832";1e0;"Wh";"Energy";;0;
1519893482;"TIP-00078155-03-02";"1108266";1e0;"Wh";"Energy";;0;
1519893601;"TIP-00078107-03-02";"580877";1e0;"Wh";"Energy";;0;
1519893602;"TIP-00078155-03-02";"1108266";1e0;"Wh";"Energy";;0;
1519893720;"TIP-00078107-03-02";"580953";1e0;"Wh";"Energy";;0;
1519893722;"TIP-00078155-03-02";"1108266";1e0;"Wh";"Energy";;0;
1519893841;"TIP-00078107-03-02";"581126";1e0;"Wh";"Energy";;0;
1519893842;"TIP-00078155-03-02";"1108266";1e0;"Wh";"Energy";;0;
1519893961;"TIP-00078107-03-02";"581299";1e0;"Wh";"Energy";;0;
1519893962;"TIP-00078155-03-02";"1108266";1e0;"Wh";"Energy";;0;
1519894080;"TIP-00078107-03-02";"581478";1e0;"Wh";"Energy";;0;
1519894082;"TIP-00078155-03-02";"1108266";1e0;"Wh";"Energy";;0;
1519894200;"TIP-00078107-03-02";"581582";1e0;"Wh";"Energy";;0;
1519894202;"TIP-00078155-03-02";"1108266";1e0;"Wh";"Energy";;0;
1519894321;"TIP-00078107-03-02";"581628";1e0;"Wh";"Energy";;0;
1519894322;"TIP-00078155-03-02";"1108266";1e0;"Wh";"Energy";;0;
1519894441;"TIP-00078107-03-02";"581796";1e0;"Wh";"Energy";;0;
1519894442;"TIP-00078155-03-02";"1108266";1e0;"Wh";"Energy";;0;
1519894560;"TIP-00078107-03-02";"581977";1e0;"Wh";"Energy";;0;
1519894562;"TIP-00078155-03-02";"1108266";1e0;"Wh";"Energy";;0;
1519894680;"TIP-00078107-03-02";"582149";1e0;"Wh";"Energy";;0;
1519894682;"TIP-00078155-03-02";"1108266";1e0;"Wh";"Energy";;0;
1519894800;"TIP-00078107-03-02";"582257";1e0;"Wh";"Energy";;0;
1519894802;"TIP-00078155-03-02";"1108266";1e0;"Wh";"Energy";;0;
1519894897;"TIP-00078107-03-02";"582294";1e0;"Wh";"Energy";;0;
1519894898;"TIP-00078155-03-02";"1108266";1e0;"Wh";"Energy";;0;
1519894920;"TIP-00078107-03-02";"582303";1e0;"Wh";"Energy";;0;
1519894922;"TIP-00078155-03-02";"1108266";1e0;"Wh";"Energy";;0;
1519895040;"TIP-00078107-03-02";"582348";1e0;"Wh";"Energy";;0;
1519895042;"TIP-00078155-03-02";"1108266";1e0;"Wh";"Energy";;0;
1519895160;"TIP-00078107-03-02";"582393";1e0;"Wh";"Energy";;0;
1519895162;"TIP-00078155-03-02";"1108266";1e0;"Wh";"Energy";;0;
1519895281;"TIP-00078107-03-02";"582485";1e0;"Wh";"Energy";;0;
1519895282;"TIP-00078155-03-02";"1108266";1e0;"Wh";"Energy";;0;
1519895401;"TIP-00078107-03-02";"582675";1e0;"Wh";"Energy";;0;
1519895402;"TIP-00078155-03-02";"1108266";1e0;"Wh";"Energy";;0;
1519895520;"TIP-00078107-03-02";"582847";1e0;"Wh";"Energy";;0;
1519895522;"TIP-00078155-03-02";"1108266";1e0;"Wh";"Energy";;0;
1519895640;"TIP-00078107-03-02";"582924";1e0;"Wh";"Energy";;0;
1519895642;"TIP-00078155-03-02";"1108266";1e0;"Wh";"Energy";;0;
1519895761;"TIP-00078107-03-02";"583001";1e0;"Wh";"Energy";;0;
1519895762;"TIP-00078155-03-02";"1108266";1e0;"Wh";"Energy";;0;
1519895881;"TIP-00078107-03-02";"583078";1e0;"Wh";"Energy";;0;
1519895882;"TIP-00078155-03-02";"1108266";1e0;"Wh";"Energy";;0;
1519896001;"TIP-00078107-03-02";"583122";1e0;"Wh";"Energy";;0;
1519896002;"TIP-00078155-03-02";"1108266";1e0;"Wh";"Energy";;0;
1519896120;"TIP-00078107-03-02";"583168";1e0;"Wh";"Energy";;0;
1519896122;"TIP-00078155-03-02";"1108266";1e0;"Wh";"Energy";;0;
1519896241;"TIP-00078107-03-02";"583309";1e0;"Wh";"Energy";;0;
1519896242;"TIP-00078155-03-02";"1108269";1e0;"Wh";"Energy";;0;
1519896360;"TIP-00078107-03-02";"583355";1e0;"Wh";"Energy";;0;
1519896362;"TIP-00078155-03-02";"1108272";1e0;"Wh";"Energy";;0;
1519896481;"TIP-00078107-03-02";"583401";1e0;"Wh";"Energy";;0;
1519896482;"TIP-00078155-03-02";"1108274";1e0;"Wh";"Energy";;0;
1519896601;"TIP-00078107-03-02";"583479";1e0;"Wh";"Energy";;0;
1519896602;"TIP-00078155-03-02";"1108277";1e0;"Wh";"Energy";;0;
1519896720;"TIP-00078107-03-02";"583658";1e0;"Wh";"Energy";;0;
1519896722;"TIP-00078155-03-02";"1108296";1e0;"Wh";"Energy";;0;
1519896840;"TIP-00078107-03-02";"583858";1e0;"Wh";"Energy";;0;
1519896842;"TIP-00078155-03-02";"1108334";1e0;"Wh";"Energy";;0;
1519896960;"TIP-00078107-03-02";"584022";1e0;"Wh";"Energy";;0;
1519896962;"TIP-00078155-03-02";"1108372";1e0;"Wh";"Energy";;0;
1519897080;"TIP-00078107-03-02";"584139";1e0;"Wh";"Energy";;0;
1519897082;"TIP-00078155-03-02";"1108410";1e0;"Wh";"Energy";;0;
1519897201;"TIP-00078107-03-02";"584185";1e0;"Wh";"Energy";;0;
1519897202;"TIP-00078155-03-02";"1108449";1e0;"Wh";"Energy";;0;
1519897365;"TIP-00078107-03-02";"584246";1e0;"Wh";"Energy";;0;
1519897367;"TIP-00078155-03-02";"1108481";1e0;"Wh";"Energy";;0;
1519897441;"TIP-00078107-03-02";"584275";1e0;"Wh";"Energy";;0;
1519897442;"TIP-00078155-03-02";"1108505";1e0;"Wh";"Energy";;0;
1519897560;"TIP-00078107-03-02";"584320";1e0;"Wh";"Energy";;0;
1519897562;"TIP-00078155-03-02";"1108543";1e0;"Wh";"Energy";;0;
1519897680;"TIP-00078107-03-02";"584364";1e0;"Wh";"Energy";;0;
1519897682;"TIP-00078155-03-02";"1108580";1e0;"Wh";"Energy";;0;
1519897800;"TIP-00078107-03-02";"584409";1e0;"Wh";"Energy";;0;
1519897802;"TIP-00078155-03-02";"1108599";1e0;"Wh";"Energy";;0;
1519897921;"TIP-00078107-03-02";"584454";1e0;"Wh";"Energy";;0;
1519897922;"TIP-00078155-03-02";"1108599";1e0;"Wh";"Energy";;0;
1519898041;"TIP-00078107-03-02";"584499";1e0;"Wh";"Energy";;0;
1519898042;"TIP-00078155-03-02";"1108599";1e0;"Wh";"Energy";;0;
1519898161;"TIP-00078107-03-02";"584544";1e0;"Wh";"Energy";;0;
1519898162;"TIP-00078155-03-02";"1108599";1e0;"Wh";"Energy";;0;
1519898281;"TIP-00078107-03-02";"584589";1e0;"Wh";"Energy";;0;
1519898282;"TIP-00078155-03-02";"1108599";1e0;"Wh";"Energy";;0;
1519898401;"TIP-00078107-03-02";"584634";1e0;"Wh";"Energy";;0;
1519898402;"TIP-00078155-03-02";"1108599";1e0;"Wh";"Energy";;0;
1519898520;"TIP-00078107-03-02";"584680";1e0;"Wh";"Energy";;0;
1519898522;"TIP-00078155-03-02";"1108599";1e0;"Wh";"Energy";;0;
1519898640;"TIP-00078107-03-02";"584725";1e0;"Wh";"Energy";;0;
1519898642;"TIP-00078155-03-02";"1108599";1e0;"Wh";"Energy";;0;
1519898760;"TIP-00078107-03-02";"584869";1e0;"Wh";"Energy";;0;
1519898762;"TIP-00078155-03-02";"1108599";1e0;"Wh";"Energy";;0;
1519898880;"TIP-00078107-03-02";"585050";1e0;"Wh";"Energy";;0;
1519898882;"TIP-00078155-03-02";"1108599";1e0;"Wh";"Energy";;0;
1519899001;"TIP-00078107-03-02";"585127";1e0;"Wh";"Energy";;0;
1519899002;"TIP-00078155-03-02";"1108599";1e0;"Wh";"Energy";;0;
1519899120;"TIP-00078107-03-02";"585284";1e0;"Wh";"Energy";;0;
1519899122;"TIP-00078155-03-02";"1108599";1e0;"Wh";"Energy";;0;
1519899240;"TIP-00078107-03-02";"585442";1e0;"Wh";"Energy";;0;
1519899242;"TIP-00078155-03-02";"1108599";1e0;"Wh";"Energy";;0;
1519899360;"TIP-00078107-03-02";"585519";1e0;"Wh";"Energy";;0;
1519899362;"TIP-00078155-03-02";"1108599";1e0;"Wh";"Energy";;0;
1519899480;"TIP-00078107-03-02";"585564";1e0;"Wh";"Energy";;0;
1519899482;"TIP-00078155-03-02";"1108599";1e0;"Wh";"Energy";;0;
1519899600;"TIP-00078107-03-02";"585609";1e0;"Wh";"Energy";;0;
1519899602;"TIP-00078155-03-02";"1108599";1e0;"Wh";"Energy";;0;
1519899712;"TIP-00078107-03-02";"585739";1e0;"Wh";"Energy";;0;
1519899713;"TIP-00078155-03-02";"1108599";1e0;"Wh";"Energy";;0;
1519899720;"TIP-00078107-03-02";"585750";1e0;"Wh";"Energy";;0;
1519899722;"TIP-00078155-03-02";"1108599";1e0;"Wh";"Energy";;0;
1519899840;"TIP-00078107-03-02";"585923";1e0;"Wh";"Energy";;0;
1519899842;"TIP-00078155-03-02";"1108599";1e0;"Wh";"Energy";;0;
1519899960;"TIP-00078107-03-02";"586095";1e0;"Wh";"Energy";;0;
1519899962;"TIP-00078155-03-02";"1108599";1e0;"Wh";"Energy";;0;
1519900080;"TIP-00078107-03-02";"586236";1e0;"Wh";"Energy";;0;
1519900082;"TIP-00078155-03-02";"1108600";1e0;"Wh";"Energy";;0;
1519900200;"TIP-00078107-03-02";"586281";1e0;"Wh";"Energy";;0;
1519900202;"TIP-00078155-03-02";"1108600";1e0;"Wh";"Energy";;0;
1519900320;"TIP-00078107-03-02";"586327";1e0;"Wh";"Energy";;0;
1519900322;"TIP-00078155-03-02";"1108600";1e0;"Wh";"Energy";;0;
1519900440;"TIP-00078107-03-02";"586499";1e0;"Wh";"Energy";;0;
1519900442;"TIP-00078155-03-02";"1108600";1e0;"Wh";"Energy";;0;
1519900560;"TIP-00078107-03-02";"586704";1e0;"Wh";"Energy";;0;
1519900562;"TIP-00078155-03-02";"1108600";1e0;"Wh";"Energy";;0;
1519900680;"TIP-00078107-03-02";"586844";1e0;"Wh";"Energy";;0;
1519900682;"TIP-00078155-03-02";"1108600";1e0;"Wh";"Energy";;0;
1519900800;"TIP-00078107-03-02";"586952";1e0;"Wh";"Energy";;0;
1519900802;"TIP-00078155-03-02";"1108600";1e0;"Wh";"Energy";;0;
1519900921;"TIP-00078107-03-02";"586997";1e0;"Wh";"Energy";;0;
1519900922;"TIP-00078155-03-02";"1108600";1e0;"Wh";"Energy";;0;
1519901041;"TIP-00078107-03-02";"587042";1e0;"Wh";"Energy";;0;
1519901042;"TIP-00078155-03-02";"1108600";1e0;"Wh";"Energy";;0;
1519901161;"TIP-00078107-03-02";"587087";1e0;"Wh";"Energy";;0;
1519901162;"TIP-00078155-03-02";"1108600";1e0;"Wh";"Energy";;0;
1519901281;"TIP-00078107-03-02";"587133";1e0;"Wh";"Energy";;0;
1519901282;"TIP-00078155-03-02";"1108600";1e0;"Wh";"Energy";;0;
1519901401;"TIP-00078107-03-02";"587341";1e0;"Wh";"Energy";;0;
1519901402;"TIP-00078155-03-02";"1108600";1e0;"Wh";"Energy";;0;
1519901520;"TIP-00078107-03-02";"587547";1e0;"Wh";"Energy";;0;
1519901522;"TIP-00078155-03-02";"1108631";1e0;"Wh";"Energy";;0;
1519901640;"TIP-00078107-03-02";"587717";1e0;"Wh";"Energy";;0;
1519901642;"TIP-00078155-03-02";"1108669";1e0;"Wh";"Energy";;0;
1519901760;"TIP-00078107-03-02";"587763";1e0;"Wh";"Energy";;0;
1519901762;"TIP-00078155-03-02";"1108707";1e0;"Wh";"Energy";;0;
1519901880;"TIP-00078107-03-02";"587809";1e0;"Wh";"Energy";;0;
1519901882;"TIP-00078155-03-02";"1108781";1e0;"Wh";"Energy";;0;
1519902000;"TIP-00078107-03-02";"587887";1e0;"Wh";"Energy";;0;
1519902002;"TIP-00078155-03-02";"1108819";1e0;"Wh";"Energy";;0;
1519902133;"TIP-00078107-03-02";"587938";1e0;"Wh";"Energy";;0;
1519902135;"TIP-00078155-03-02";"1108862";1e0;"Wh";"Energy";;0;
1519902241;"TIP-00078107-03-02";"587979";1e0;"Wh";"Energy";;0;
